image_uri,template_uri,label,request_id,job_id,area_id,area_index,local_id,kind,worker_verdict,fill_ratio,delta_fill_ratio,baseline_fill_ratio
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-065a1c596ba3_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-065a1c596ba3_1__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-065a1c596ba3,10,1,problem,not-filled,0.27161862527716185,0.055432372505543226,0.21618625277161863
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-065a1c596ba3_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-065a1c596ba3_2__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-065a1c596ba3,10,2,problem,not-filled,0.2865853658536585,0.05487804878048777,0.23170731707317074
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-065a1c596ba3_3__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-065a1c596ba3_3__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-065a1c596ba3,10,3,problem,not-filled,0.3070953436807095,0.0637472283813747,0.2433481152993348
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-065a1c596ba3_4__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-065a1c596ba3_4__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-065a1c596ba3,10,4,problem,not-filled,0.3203991130820399,0.08370288248337027,0.23669623059866962
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-065a1c596ba3_5__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-065a1c596ba3_5__template.png,filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-065a1c596ba3,10,5,problem,not-filled,0.5715077605321508,0.3375831485587584,0.23392461197339245
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-0a9b9e58c7a5_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-0a9b9e58c7a5_1__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-0a9b9e58c7a5,11,1,problem,not-filled,0.28492239467849223,0.0687361419068736,0.21618625277161863
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-0a9b9e58c7a5_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-0a9b9e58c7a5_2__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-0a9b9e58c7a5,11,2,problem,not-filled,0.29878048780487804,0.06929046563192903,0.229490022172949
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-0a9b9e58c7a5_3__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-0a9b9e58c7a5_3__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-0a9b9e58c7a5,11,3,problem,not-filled,0.3093126385809313,0.07095343680709534,0.23835920177383593
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-0a9b9e58c7a5_4__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-0a9b9e58c7a5_4__template.png,filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-0a9b9e58c7a5,11,4,problem,not-filled,0.6258314855875832,0.3885809312638581,0.23725055432372505
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-0a9b9e58c7a5_5__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-0a9b9e58c7a5_5__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-0a9b9e58c7a5,11,5,problem,not-filled,0.3082039911308204,0.07594235033259425,0.23226164079822617
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-0f7f2f500a2c_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-0f7f2f500a2c_1__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-0f7f2f500a2c,12,1,problem,not-filled,0.2838137472283814,0.06596452328159647,0.2178492239467849
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-0f7f2f500a2c_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-0f7f2f500a2c_2__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-0f7f2f500a2c,12,2,problem,not-filled,0.2915742793791574,0.06762749445676275,0.22394678492239467
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-0f7f2f500a2c_3__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-0f7f2f500a2c_3__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-0f7f2f500a2c,12,3,problem,not-filled,0.2998891352549889,0.05654101995565408,0.2433481152993348
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-0f7f2f500a2c_4__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-0f7f2f500a2c_4__template.png,filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-0f7f2f500a2c,12,4,problem,filled,0.6480044345898004,0.4124168514412416,0.23558758314855877
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-0f7f2f500a2c_5__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-0f7f2f500a2c_5__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-0f7f2f500a2c,12,5,problem,not-filled,0.31762749445676275,0.08481152993348115,0.2328159645232816
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-12337dbc9eab_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-12337dbc9eab_1__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-12337dbc9eab,13,1,problem,not-filled,0.27827050997782704,0.06319290465631927,0.21507760532150777
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-12337dbc9eab_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-12337dbc9eab_2__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-12337dbc9eab,13,2,problem,not-filled,0.2960088691796009,0.07261640798226165,0.22339246119733924
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-12337dbc9eab_3__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-12337dbc9eab_3__template.png,filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-12337dbc9eab,13,3,problem,not-filled,0.6252771618625277,0.3874722838137472,0.23780487804878048
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-12337dbc9eab_4__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-12337dbc9eab_4__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-12337dbc9eab,13,4,problem,not-filled,0.31097560975609756,0.08314855875831487,0.2278270509977827
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-12337dbc9eab_5__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-12337dbc9eab_5__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-12337dbc9eab,13,5,problem,not-filled,0.31929046563192903,0.09756097560975607,0.22172949002217296
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-159e0983aacd_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-159e0983aacd_1__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-159e0983aacd,14,1,problem,not-filled,0.28159645232815966,0.06208425720620844,0.21951219512195122
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-159e0983aacd_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-159e0983aacd_2__template.png,filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-159e0983aacd,14,2,problem,not-filled,0.5892461197339246,0.3597560975609756,0.229490022172949
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-159e0983aacd_3__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-159e0983aacd_3__template.png,filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-159e0983aacd,14,3,problem,not-filled,0.6241685144124168,0.380820399113082,0.2433481152993348
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-159e0983aacd_4__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-159e0983aacd_4__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-159e0983aacd,14,4,problem,not-filled,0.30875831485587585,0.07760532150776056,0.2311529933481153
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-159e0983aacd_5__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-159e0983aacd_5__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-159e0983aacd,14,5,problem,not-filled,0.3082039911308204,0.07039911308203994,0.23780487804878048
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-19e4119b43e1_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-19e4119b43e1_1__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-19e4119b43e1,15,1,problem,not-filled,0.29212860310421285,0.07594235033259422,0.21618625277161863
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-19e4119b43e1_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-19e4119b43e1_2__template.png,filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-19e4119b43e1,15,2,problem,filled,0.6696230598669624,0.4417960088691797,0.2278270509977827
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-19e4119b43e1_3__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-19e4119b43e1_3__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-19e4119b43e1,15,3,problem,not-filled,0.28991130820399114,0.04101995565410199,0.24889135254988914
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-19e4119b43e1_4__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-19e4119b43e1_4__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-19e4119b43e1,15,4,problem,not-filled,0.3237250554323725,0.08481152993348115,0.23891352549889136
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-19e4119b43e1_5__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-19e4119b43e1_5__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-19e4119b43e1,15,5,problem,not-filled,0.3203991130820399,0.07926829268292682,0.24113082039911307
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-1d4e697d4d23_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-1d4e697d4d23_1__template.png,filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-1d4e697d4d23,16,1,problem,filled,0.6335920177383592,0.41962305986696224,0.2139689578713969
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-1d4e697d4d23_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-1d4e697d4d23_2__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-1d4e697d4d23,16,2,problem,not-filled,0.2893569844789357,0.06541019955654104,0.22394678492239467
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-1d4e697d4d23_3__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-1d4e697d4d23_3__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-1d4e697d4d23,16,3,problem,not-filled,0.31042128603104213,0.06541019955654101,0.24501108647450112
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-1d4e697d4d23_4__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-1d4e697d4d23_4__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-1d4e697d4d23,16,4,problem,not-filled,0.31984478935698446,0.08370288248337027,0.2361419068736142
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-1d4e697d4d23_5__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-1d4e697d4d23_5__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-1d4e697d4d23,16,5,problem,not-filled,0.31596452328159647,0.0770509977827051,0.23891352549889136
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-233a102430ad_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-233a102430ad_1__template.png,filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-233a102430ad,17,1,problem,not-filled,0.5532150776053215,0.33314855875831484,0.22006651884700665
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-233a102430ad_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e179b-0084-76ec-81b8-3de6e7ce538b/019e1fb9-ecb7-7961-9971-d4ffceaf2bc8/bubbles/problem/019e176f-2396-72dd-b653-233a102430ad_2__template.png,not-filled,019e179b-0084-76ec-81b8-3de6e7ce538b,019e1fb9-ecb7-7961-9971-d4ffceaf2bc8,019e176f-2396-72dd-b653-233a102430ad,17,2,problem,not-filled,0.2893569844789357,0.06042128603104213,0.22893569844789358
